"location","context","source","target"
"doc.annexes.a2.3_learning_outcomes.table_cell.6cd1a5ceb2b2","annexes.a2.3_learning_outcomes|table_cell","LO2.3.26","LO2.3.26"
"doc.annexes.a2.3_learning_outcomes.table_cell.dbc0c4b0ae27","annexes.a2.3_learning_outcomes|table_cell","Describe potential societal, political or economic impacts of prohibited and high-risk AI systems.","Potentiële maatschappelijke, politieke of economische effecten van verboden AI-systemen en AI-systemen met een hoog risico beschrijven."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.32","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.65","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.17","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.c74760e31336","annexes.a2.3_learning_outcomes|table_cell","LO2.3.27","LO2.3.27"
"doc.annexes.a2.3_learning_outcomes.table_cell.e4839684ebde","annexes.a2.3_learning_outcomes|table_cell","Assess the potential of digital technologies for inclusion, exclusion, and civic intervention in a given context.","Het potentieel van digitale technologieën voor inclusie, uitsluiting en burgerinterventie in een gegeven context beoordelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.33","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.60","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.100","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.184c771d9170","annexes.a2.3_learning_outcomes|table_cell","LO2.3.28","LO2.3.28"
"doc.annexes.a2.3_learning_outcomes.table_cell.816716c06d67","annexes.a2.3_learning_outcomes|table_cell","Assess a range of ways in which digital technologies such as social media platforms can influence democratic processes.","Een scala aan manieren beoordelen waarop digitale technologieën zoals sociale-mediaplatforms democratische processen kunnen beïnvloeden."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.34","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.61","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.101","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.a1b9b89309ac","annexes.a2.3_learning_outcomes|table_cell","LO2.3.29","LO2.3.29"
"doc.annexes.a2.3_learning_outcomes.table_cell.d08f2e97943e","annexes.a2.3_learning_outcomes|table_cell","Assist others to identify opportunities and participate in digital environments for (self or community) empowerment and participation.","Anderen helpen bij het identificeren van kansen en het participeren in digitale omgevingen voor (eigen of gemeenschappelijke) empowerment en participatie."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.35","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.62","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.33","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.2a5fc8b3f17b","annexes.a2.3_learning_outcomes|table_cell","LO2.3.30","LO2.3.30"
"doc.annexes.a2.3_learning_outcomes.table_cell.2632d9a2e02d","annexes.a2.3_learning_outcomes|table_cell","Support others to inform themselves about and exercise their rights under digital legislation.","Anderen ondersteunen om zichzelf te informeren over en hun rechten uit te oefenen onder digitale wetgeving."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.36","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.63","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.102","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.4f5938df6a3b","annexes.a2.3_learning_outcomes|table_cell","LO2.3.31","LO2.3.31"
"doc.annexes.a2.3_learning_outcomes.table_cell.47e2273cb58a","annexes.a2.3_learning_outcomes|table_cell","Stay informed about individuals’ freedoms, rights and responsibilities with evolving digital technologies and legislative developments.","Op de hoogte blijven van de vrijheden, rechten en verantwoordelijkheden van individuen bij evoluerende digitale technologieën en wetsontwikkelingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.23","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.25","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.103","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.702eb26cd168","annexes.a2.3_learning_outcomes|table_cell","LO2.3.32","LO2.3.32"
"doc.annexes.a2.3_learning_outcomes.table_cell.6dabc41f8bf6","annexes.a2.3_learning_outcomes|table_cell","Evaluate multiple impacts of digital technologies on society, political processes or the economy from a range of perspectives.","Meervoudige effecten van digitale technologieën op de samenleving, politieke processen of de economie evalueren vanuit verschillende perspectieven."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.24","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.64","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.104","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6b1a9f78f3e7","annexes.a2.3_learning_outcomes|table_cell","LO2.3.33","LO2.3.33"
"doc.annexes.a2.3_learning_outcomes.table_cell.0c43a1c93ab1","annexes.a2.3_learning_outcomes|table_cell","Assist others to comprehend the main provisions of digital legislation, given a specific context.","Anderen helpen de belangrijkste bepalingen van digitale wetgeving te begrijpen, gegeven een specifieke context."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.25","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.65","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.105","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.d31f5d1c43bf","annexes.a2.3_learning_outcomes|table_cell","LO2.3.34","LO2.3.34"
"doc.annexes.a2.3_learning_outcomes.table_cell.e72d3032ab5e","annexes.a2.3_learning_outcomes|table_cell","Lead or design digital citizenship initiatives, for example to promote participation, inclusion or empowerment.","Leiding geven aan of ontwerpen van initiatieven voor digitaal burgerschap, bijvoorbeeld om participatie, inclusie of empowerment te bevorderen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.26","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.66","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.106","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.paragraph.ef3bd0f2de47","annexes.a2.3_learning_outcomes|paragraph","COMPETENCE AREA 2: COMMUNICATION AND COLLABORATION - Competence 2.4 Collaborating through digital technologies","COMPETENTIEGEBIED 2: COMMUNICATIE EN SAMENWERKING - Competentie 2.4 Samenwerken via digitale technologieën"
"doc.annexes.a2.3_learning_outcomes.paragraph.dddde90bda26.2","annexes.a2.3_learning_outcomes|paragraph","Back to Section 3","Terug naar Sectie 3"
"doc.annexes.a2.3_learning_outcomes.table_cell.7f105e626849.5","annexes.a2.3_learning_outcomes|table_cell","ID","ID"
"doc.annexes.a2.3_learning_outcomes.table_cell.6b3e8b9eee21.5","annexes.a2.3_learning_outcomes|table_cell","Learning Outcome","Leerresultaat"
"doc.annexes.a2.3_learning_outcomes.table_cell.58455a4223da.5","annexes.a2.3_learning_outcomes|table_cell","Proficiency level","Beheersingsniveau"
"doc.annexes.a2.3_learning_outcomes.table_cell.7749ae779807.5","annexes.a2.3_learning_outcomes|table_cell","Knowledge, skill or attitude","Kennis, vaardigheid of attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.37f41acb6b6e.5","annexes.a2.3_learning_outcomes|table_cell","AI label","AI-label"
"doc.annexes.a2.3_learning_outcomes.table_cell.e717bcfcef27","annexes.a2.3_learning_outcomes|table_cell","LO2.4.01","LO2.4.01"
"doc.annexes.a2.3_learning_outcomes.table_cell.b7cb40d1284b","annexes.a2.3_learning_outcomes|table_cell","Acknowledge the importance of effective communication skills for successful collaboration in digital environments.","Het belang erkennen van effectieve communicatieve vaardigheden voor succesvolle samenwerking in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.37","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.26","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.34","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.bbb3119c8c15","annexes.a2.3_learning_outcomes|table_cell","LO2.4.02","LO2.4.02"
"doc.annexes.a2.3_learning_outcomes.table_cell.daed10b5a7c4","annexes.a2.3_learning_outcomes|table_cell","Recognise main benefits and limitations of digital collaboration tools.","De belangrijkste voordelen en beperkingen van digitale samenwerkingshulpmiddelen herkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.38","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.66","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.107","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.8d2419d8fdde","annexes.a2.3_learning_outcomes|table_cell","LO2.4.03","LO2.4.03"
"doc.annexes.a2.3_learning_outcomes.table_cell.66f154e9631a","annexes.a2.3_learning_outcomes|table_cell","Recognise the presence of AI systems in digital collaboration tools.","De aanwezigheid van AI-systemen in digitale samenwerkingshulpmiddelen herkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.39","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.67","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.18","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.6f75fd099671","annexes.a2.3_learning_outcomes|table_cell","LO2.4.04","LO2.4.04"
"doc.annexes.a2.3_learning_outcomes.table_cell.433cc89796d5","annexes.a2.3_learning_outcomes|table_cell","Participate in collaborative groups via digital collaboration tools.","Deelnemen aan samenwerkingsgroepen via digitale samenwerkingshulpmiddelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.737fe01ceb40.40","annexes.a2.3_learning_outcomes|table_cell","Basic","Basis"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.67","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.108","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.8ac47b0c50c4","annexes.a2.3_learning_outcomes|table_cell","LO2.4.05","LO2.4.05"
"doc.annexes.a2.3_learning_outcomes.table_cell.7ce48d5dc97c","annexes.a2.3_learning_outcomes|table_cell","Take account of different perspectives to help achieve a common goal in digital environments.","Rekening houden met verschillende perspectieven om een gemeenschappelijk doel in digitale omgevingen te helpen bereiken."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.58","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.27","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.7c28f1540ccb.35","annexes.a2.3_learning_outcomes|table_cell","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.30d7a4828c95","annexes.a2.3_learning_outcomes|table_cell","LO2.4.06","LO2.4.06"
"doc.annexes.a2.3_learning_outcomes.table_cell.5fa3cf2347f3","annexes.a2.3_learning_outcomes|table_cell","Identify main features and functions of a variety of digital collaboration tools.","De belangrijkste kenmerken en functies van diverse digitale samenwerkingshulpmiddelen identificeren."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.59","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.68","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.109","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.241411cb8434","annexes.a2.3_learning_outcomes|table_cell","LO2.4.07","LO2.4.07"
"doc.annexes.a2.3_learning_outcomes.table_cell.a448db3e693a","annexes.a2.3_learning_outcomes|table_cell","Recognise the functions, benefits and limitations of AI system functionalities in some digital collaboration tools.","De functies, voordelen en beperkingen van AI-systeemfunctionaliteiten in sommige digitale samenwerkingshulpmiddelen herkennen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.60","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.69","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.19","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.716feef3253e","annexes.a2.3_learning_outcomes|table_cell","LO2.4.08","LO2.4.08"
"doc.annexes.a2.3_learning_outcomes.table_cell.fbdb145b698a","annexes.a2.3_learning_outcomes|table_cell","Identify examples of ethical, responsible and effective human-AI collaboration.","Voorbeelden identificeren van ethische, verantwoorde en effectieve mens-AI-samenwerking."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.61","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.99a3d093575a.70","annexes.a2.3_learning_outcomes|table_cell","Knowledge","Kennis"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.20","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.e0cf99b3f801","annexes.a2.3_learning_outcomes|table_cell","LO2.4.09","LO2.4.09"
"doc.annexes.a2.3_learning_outcomes.table_cell.c188539fd03b","annexes.a2.3_learning_outcomes|table_cell","Select digital collaboration tools that meet collaboration goals.","Digitale samenwerkingshulpmiddelen selecteren die aansluiten bij de samenwerkingsdoelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.62","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.68","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.110","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.df51bae80fa2","annexes.a2.3_learning_outcomes|table_cell","LO2.4.10","LO2.4.10"
"doc.annexes.a2.3_learning_outcomes.table_cell.906573e289f2","annexes.a2.3_learning_outcomes|table_cell","Create and manage simple collaborative tasks using digital collaboration tools.","Eenvoudige samenwerkingstaken creëren en beheren met behulp van digitale samenwerkingshulpmiddelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.63","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.69","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.111","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.d190756d69af","annexes.a2.3_learning_outcomes|table_cell","LO2.4.11","LO2.4.11"
"doc.annexes.a2.3_learning_outcomes.table_cell.b60999d13f2c","annexes.a2.3_learning_outcomes|table_cell","Contribute effectively to simple collaborative tasks in digital environments.","Effectief bijdragen aan eenvoudige samenwerkingstaken in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.5219599e6d56.64","annexes.a2.3_learning_outcomes|table_cell","Intermediate","Gemiddeld"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.70","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.112","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.db7811b2e978","annexes.a2.3_learning_outcomes|table_cell","LO2.4.12","LO2.4.12"
"doc.annexes.a2.3_learning_outcomes.table_cell.ea6b88d20f9e","annexes.a2.3_learning_outcomes|table_cell","Prioritise a good fit between how digital collaboration tools are used and the preferences of individuals involved in collaboration.","Prioriteit geven aan een goede aansluiting tussen hoe digitale samenwerkingshulpmiddelen worden gebruikt en de voorkeuren van de individuen die bij de samenwerking betrokken zijn."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.37","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.28","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.113","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.d9ffba7ca171","annexes.a2.3_learning_outcomes|table_cell","LO2.4.13","LO2.4.13"
"doc.annexes.a2.3_learning_outcomes.table_cell.a8549690c9a8","annexes.a2.3_learning_outcomes|table_cell","Ensure appropriate and ethical use of digital technologies including AI systems for collaborative tasks.","Zorgen voor passend en ethisch gebruik van digitale technologieën, inclusief AI-systemen, voor samenwerkingstaken."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.38","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.29","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.21","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.a2b6a1cf6344","annexes.a2.3_learning_outcomes|table_cell","LO2.4.14","LO2.4.14"
"doc.annexes.a2.3_learning_outcomes.table_cell.50d59d6506d8","annexes.a2.3_learning_outcomes|table_cell","Use and combine a variety of digital collaboration tools that meet the needs of projects, tasks and groups.","Verschillende digitale samenwerkingshulpmiddelen gebruiken en combineren die voldoen aan de behoeften van projecten, taken en groepen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.39","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.71","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.114","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.e7e371da90f0","annexes.a2.3_learning_outcomes|table_cell","LO2.4.15","LO2.4.15"
"doc.annexes.a2.3_learning_outcomes.table_cell.655a339a5b62","annexes.a2.3_learning_outcomes|table_cell","Help others to develop their capabilities to collaborate in digital environments.","Anderen helpen hun vermogen om samen te werken in digitale omgevingen te ontwikkelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.40","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.72","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.115","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.4fbbca2ac94a","annexes.a2.3_learning_outcomes|table_cell","LO2.4.16","LO2.4.16"
"doc.annexes.a2.3_learning_outcomes.table_cell.614dd692cb50","annexes.a2.3_learning_outcomes|table_cell","Assess ethical and practical aspects of human-AI collaboration techniques for a given purpose.","Ethische en praktische aspecten van mens-AI-samenwerkingstechnieken voor een gegeven doel beoordelen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.41","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.73","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.22","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.b4e458027a5c","annexes.a2.3_learning_outcomes|table_cell","LO2.4.17","LO2.4.17"
"doc.annexes.a2.3_learning_outcomes.table_cell.3833e7d1fec8","annexes.a2.3_learning_outcomes|table_cell","Lead collaboration in digital environments.","Leiding geven aan samenwerking in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.19894f0a1736.42","annexes.a2.3_learning_outcomes|table_cell","Advanced","Gevorderd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.74","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.116","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.f4e729a427fd","annexes.a2.3_learning_outcomes|table_cell","LO2.4.18","LO2.4.18"
"doc.annexes.a2.3_learning_outcomes.table_cell.f093bef06102","annexes.a2.3_learning_outcomes|table_cell","Stay informed about developments in collaborative practices in digital environments.","Op de hoogte blijven van ontwikkelingen in samenwerkingspraktijken in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.27","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.30","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.117","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.e35a05c9f15a","annexes.a2.3_learning_outcomes|table_cell","LO2.4.19","LO2.4.19"
"doc.annexes.a2.3_learning_outcomes.table_cell.e4c0e8afe491","annexes.a2.3_learning_outcomes|table_cell","Promote and support proportionate, ethical and effective use of digital technologies, including AI systems, in collaborations.","Proportioneel, ethisch en effectief gebruik van digitale technologieën, inclusief AI-systemen, in samenwerkingen bevorderen en ondersteunen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.28","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.70d2e7904e30.31","annexes.a2.3_learning_outcomes|table_cell","Attitude","Attitude"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.23","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.db2a169599c3","annexes.a2.3_learning_outcomes|table_cell","LO2.4.20","LO2.4.20"
"doc.annexes.a2.3_learning_outcomes.table_cell.7ebc1b8d0974","annexes.a2.3_learning_outcomes|table_cell","Design complex or specialised strategies for collaboration in digital environments.","Complexe of gespecialiseerde strategieën ontwerpen voor samenwerking in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.29","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.75","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.118","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.3f7805ed8c27","annexes.a2.3_learning_outcomes|table_cell","LO2.4.21","LO2.4.21"
"doc.annexes.a2.3_learning_outcomes.table_cell.557c15b98345","annexes.a2.3_learning_outcomes|table_cell","Assist others to develop capabilities to lead collaboration in digital environments.","Anderen helpen vaardigheden te ontwikkelen om leiding te geven aan samenwerking in digitale omgevingen."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.30","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.76","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.a89f17af6f31.119","annexes.a2.3_learning_outcomes|table_cell","AI-Implicit","AI-impliciet"
"doc.annexes.a2.3_learning_outcomes.table_cell.2e75920d056e","annexes.a2.3_learning_outcomes|table_cell","LO2.4.22","LO2.4.22"
"doc.annexes.a2.3_learning_outcomes.table_cell.4111dea61d82","annexes.a2.3_learning_outcomes|table_cell","Lead or contribute to improvements in or new solutions for human-AI collaboration.","Leiding geven aan of bijdragen aan verbeteringen in of nieuwe oplossingen voor mens-AI-samenwerking."
"doc.annexes.a2.3_learning_outcomes.table_cell.befe7e438300.31","annexes.a2.3_learning_outcomes|table_cell","Highly advanced","Zeer geavanceerd"
"doc.annexes.a2.3_learning_outcomes.table_cell.9ccc51193e6f.77","annexes.a2.3_learning_outcomes|table_cell","Skill","Vaardigheid"
"doc.annexes.a2.3_learning_outcomes.table_cell.f189d8dbcf94.24","annexes.a2.3_learning_outcomes|table_cell","AI-Explicit","AI-expliciet"
