"location","context","source","target"
"doc.glossary_of_terms_and_definitions.table_cell.c23f7d679772","glossary_of_terms_and_definitions|table_cell","An umbrella term for assistive products and their related systems and services. In DigComp, assistive technologies refer to those used in digital environments. Examples include but are not limited to screen readers, adaptive keyboards, alternative input devices, reading assistants, augmented and alternative communication tools, and electronic magnifiers.","Een overkoepelende term voor ondersteunende producten en de bijbehorende systemen en diensten. In DigComp verwijzen ondersteunende technologieën naar de technologieën die in digitale omgevingen worden gebruikt. Voorbeelden zijn onder meer schermlezers, aangepaste toetsenborden, alternatieve invoerapparaten, leesassistenten, hulpmiddelen voor ondersteunde en alternatieve communicatie en elektronische loepen."
"doc.glossary_of_terms_and_definitions.table_cell.da3709a913de","glossary_of_terms_and_definitions|table_cell","Adapted from WHO Assistive Technology Factsheet (2024) and AccessibilityChecker.org (2024)","Aangepast op basis van WHO Assistive Technology Factsheet (2024) en AccessibilityChecker.org (2024)"
"doc.glossary_of_terms_and_definitions.table_cell.240681e1aa21","glossary_of_terms_and_definitions|table_cell","Baiting","Lokaas (Baiting)"
"doc.glossary_of_terms_and_definitions.table_cell.bd76fa214448","glossary_of_terms_and_definitions|table_cell","See Social engineering","Zie Social engineering"
"doc.glossary_of_terms_and_definitions.table_cell.e41fca2db330.1","glossary_of_terms_and_definitions|table_cell","Term","Term"
"doc.glossary_of_terms_and_definitions.table_cell.a38b183a73f4.1","glossary_of_terms_and_definitions|table_cell","Explanation","Uitleg"
"doc.glossary_of_terms_and_definitions.table_cell.47e6738d3091.1","glossary_of_terms_and_definitions|table_cell","Source(s)","Bron(nen)"
"doc.glossary_of_terms_and_definitions.table_cell.9f8ccb8c4b09","glossary_of_terms_and_definitions|table_cell","Bias","Bias (Vooringenomenheid)"
"doc.glossary_of_terms_and_definitions.table_cell.f424dcb1d171","glossary_of_terms_and_definitions|table_cell","A systematic deviation from a true state. There are different forms of bias, such as the subjective bias of individuals, data and algorithm bias, developer bias and institutionalised biases that are ingrained in the underlying societal context.","Een systematische afwijking van een werkelijke toestand. Er zijn verschillende vormen van bias, zoals de subjectieve bias van individuen, data- en algoritmebias, bias van ontwikkelaars en geïnstitutionaliseerde bias die diepgeworteld is in de onderliggende maatschappelijke context."
"doc.glossary_of_terms_and_definitions.table_cell.8cdb016bc607.1","glossary_of_terms_and_definitions|table_cell","Adapted from Generative AI Out- look Report (2025)","Aangepast op basis van Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.3942b1ca0056","glossary_of_terms_and_definitions|table_cell","Big data","Big data"
"doc.glossary_of_terms_and_definitions.table_cell.c80e25b45467","glossary_of_terms_and_definitions|table_cell","Massive and complex data sets that traditional data management tools cannot handle. Big data can be characterised by large volume, high variety (frequently in unstructured or semi-structured formats), high velocity in generation and processing time, and varying degrees of quality and reliability.","Enorme en complexe datasets die traditionele gegevensbeheertools niet aankunnen. Big data kan worden gekenmerkt door een groot volume, een grote verscheidenheid (vaak in ongestructureerde of semi-gestructureerde formaten), een hoge snelheid bij het genereren en verwerken, en een variërende mate van kwaliteit en betrouwbaarheid."
"doc.glossary_of_terms_and_definitions.table_cell.9c7a5775c653","glossary_of_terms_and_definitions|table_cell","Adapted from IBM: Big Data","Aangepast op basis van IBM: Big Data"
"doc.glossary_of_terms_and_definitions.table_cell.0f1f7c992a5b","glossary_of_terms_and_definitions|table_cell","Chatbot","Chatbot"
"doc.glossary_of_terms_and_definitions.table_cell.086456347d40","glossary_of_terms_and_definitions|table_cell","A computer program designed to simulate conversation with a human, usually over the internet, especially one used to provide information or assistance to the user as part of an automated service.","Een computerprogramma dat is ontworpen om een gesprek met een mens te simuleren, meestal via internet, in het bijzonder een programma dat wordt gebruikt om de gebruiker informatie of hulp te bieden als onderdeel van een geautomatiseerde dienst."
"doc.glossary_of_terms_and_definitions.table_cell.3cd6422ff1af.1","glossary_of_terms_and_definitions|table_cell","Generative AI Outlook Report (2025)","Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.321771dd8b7e","glossary_of_terms_and_definitions|table_cell","Circular economy model","Model voor de circulaire economie"
"doc.glossary_of_terms_and_definitions.table_cell.9e5f124195a2","glossary_of_terms_and_definitions|table_cell","A system where products and materials are shared, leased, reused, repaired, refurbished and recycled instead of being thrown away.","Een systeem waarin producten en materialen worden gedeeld, verhuurd, hergebruikt, gerepareerd, opgeknapt en gerecycled in plaats van te worden weggegooid."
"doc.glossary_of_terms_and_definitions.table_cell.ecbc9030d603","glossary_of_terms_and_definitions|table_cell","European Parliament: Circular Economy Explained (2025)","Europees Parlement: De circulaire economie uitgelegd (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.17a150de8f98","glossary_of_terms_and_definitions|table_cell","Clickbait","Clickbait"
"doc.glossary_of_terms_and_definitions.table_cell.588c841602d6","glossary_of_terms_and_definitions|table_cell","A text or a thumbnail link that is designed to attract attention and to entice users to click on that link and view, read, stream or listen to the linked piece of online content. The content is typically deceptive, sensationalised, or otherwise misleading. Also referred to as linkbait.","Een tekst of een thumbnail-link die is ontworpen om de aandacht te trekken en gebruikers te verleiden om op die link te klikken en het gelinkte stuk online inhoud te bekijken, te lezen, te streamen of te beluisteren. De inhoud is doorgaans misleidend, gesensationaliseerd of op andere wijze bedrieglijk. Wordt ook wel linkbait genoemd."
"doc.glossary_of_terms_and_definitions.table_cell.30c717b9db92","glossary_of_terms_and_definitions|table_cell","Adapted from Cambridge English Dictionary and Wikipedia: Click- bait","Aangepast op basis van Cambridge English Dictionary en Wikipedia: Clickbait"
"doc.glossary_of_terms_and_definitions.table_cell.12d5ec76ed8c","glossary_of_terms_and_definitions|table_cell","Cloud services","Clouddiensten"
"doc.glossary_of_terms_and_definitions.table_cell.67d9f0934d4f","glossary_of_terms_and_definitions|table_cell","Infrastructure, platforms, or software that are hosted by third-party providers and made available to users through the internet. All infrastructure, platforms, software, or technologies that users access through the internet without requiring additional software downloads can be considered cloud computing services.","Infrastructuur, platforms of software die worden gehost door externe aanbieders en via internet beschikbaar worden gesteld aan gebruikers. Alle infrastructuur, platforms, software of technologieën waartoe gebruikers toegang hebben via internet zonder dat ze extra software hoeven te downloaden, kunnen worden beschouwd als cloudcomputingdiensten."
"doc.glossary_of_terms_and_definitions.table_cell.faf4a34e12c5","glossary_of_terms_and_definitions|table_cell","Redhat: What are cloud services? (2022)","Redhat: What are cloud services? (2022)"
"doc.glossary_of_terms_and_definitions.table_cell.053e70b8b283","glossary_of_terms_and_definitions|table_cell","Competence statement","Competentieverklaring"
"doc.glossary_of_terms_and_definitions.table_cell.d80d099ee658","glossary_of_terms_and_definitions|table_cell","In DigComp 3.0, competence statements are short, concrete and technology-neutral descriptions of the kinds of capabilities that individuals at Basic, Intermediate, Advanced and Highly advanced levels could be expected to know or apply, for each of the 21 competences. These are shown in Section 3 of the DigComp 3.0 framework. Competence statements are based on the DigComp 3.0 learning outcomes in Annex 2 of the DigComp 3.0 framework and contain all of the key content in the learning outcomes.","In DigComp 3.0 zijn competentieverklaringen korte, concrete en technologieneutrale beschrijvingen van het soort vaardigheden die individuen op de niveaus Basis, Gemiddeld, Gevorderd en Zeer gevorderd geacht worden te kennen of toe te passen, voor elk van de 21 competenties. Deze worden getoond in sectie 3 van het DigComp 3.0-kader. Competentieverklaringen zijn gebaseerd op de DigComp 3.0-leerresultaten in bijlage 2 van het DigComp 3.0-kader en bevatten alle kerninhoud van de leerresultaten."
"doc.glossary_of_terms_and_definitions.table_cell.70b392a3fc27","glossary_of_terms_and_definitions|table_cell","Own elaboration.","Eigen uitwerking."
"doc.glossary_of_terms_and_definitions.table_cell.e1bccf1281e9","glossary_of_terms_and_definitions|table_cell","Complex (task)","Complex (taak)"
"doc.glossary_of_terms_and_definitions.table_cell.f9328cbf63bb","glossary_of_terms_and_definitions|table_cell","In DigComp 3.0, the term ‘complex’ is used in reference to proficiency levels and learning outcomes. In these contexts, a complex task is one which is not well-defined and consists of many different and inter-connected parts, and hence is intricate and not easy to understand or complete. Complexity\nof a task is often described on the basis of task characteristics - however, the experience and characteristics of an individual undertaking a task is also relevant.","In DigComp 3.0 wordt de term 'complex' gebruikt in relatie tot beheersingsniveaus en leerresultaten. In deze context is een complexe taak een taak die niet welomschreven is en uit veel verschillende en onderling verbonden onderdelen bestaat, en daardoor ingewikkeld is en niet gemakkelijk te begrijpen of te voltooien. De complexiteit van een taak wordt vaak beschreven op basis van taakkenmerken – de ervaring en kenmerken van een persoon die een taak uitvoert, zijn echter ook relevant."
"doc.glossary_of_terms_and_definitions.table_cell.718ce89d0e2c","glossary_of_terms_and_definitions|table_cell","Adapted from Cambridge Dic- tionary (Complex); see also Chen et al. (2023)","Aangepast op basis van Cambridge Dictionary (Complex); zie ook Chen et al. (2023)"
"doc.glossary_of_terms_and_definitions.table_cell.edb9a4850ac9","glossary_of_terms_and_definitions|table_cell","Computable and non- computable problems","Berekenbare en niet-berekenbare problemen"
"doc.glossary_of_terms_and_definitions.table_cell.1a2442ba1d79","glossary_of_terms_and_definitions|table_cell","The distinction between computable and non-computable problems relates to computability, i.e. the ability to determine if a specific problem can be solved by a computer, considering factors such as resources, machines, and solvability within practical limits. If a problem can be solved by a computer, it is computable. If it cannot, it is non-computable.","Het onderscheid tussen berekenbare en niet-berekenbare problemen heeft betrekking op berekenbaarheid, d.w.z. het vermogen om te bepalen of een specifiek probleem door een computer kan worden opgelost, rekening houdend met factoren zoals middelen, machines en oplosbaarheid binnen praktische grenzen. Als een probleem door een computer kan worden opgelost, is het berekenbaar. Als dat niet het geval is, is het niet-berekenbaar."
"doc.glossary_of_terms_and_definitions.table_cell.543a434f663a","glossary_of_terms_and_definitions|table_cell","Adapted from Meijers (2009)","Aangepast op basis van Meijers (2009)"
"doc.glossary_of_terms_and_definitions.table_cell.e41fca2db330.2","glossary_of_terms_and_definitions|table_cell","Term","Term"
"doc.glossary_of_terms_and_definitions.table_cell.a38b183a73f4.2","glossary_of_terms_and_definitions|table_cell","Explanation","Uitleg"
"doc.glossary_of_terms_and_definitions.table_cell.47e6738d3091.2","glossary_of_terms_and_definitions|table_cell","Source(s)","Bron(nen)"
"doc.glossary_of_terms_and_definitions.table_cell.5b74cbf3db70","glossary_of_terms_and_definitions|table_cell","Computational thinking","Computationeel denken"
"doc.glossary_of_terms_and_definitions.table_cell.791232bca1b6","glossary_of_terms_and_definitions|table_cell","Computational thinking in DigComp 3.0 is consistent with the definition of the International Computer and Information Literacy Study (ICILS): an individual’s ability to recognise aspects of real-world problems which are appropriate for computational formulation and to evaluate and develop algorithmic solutions to those problems so that the solutions could be operationalised with a computer. In DigComp 3.0, computational thinking is considered a transversal competence,\ni.e. it relates to and facilitates many of the other DigComp competences such as problem solving, information and data management, and content creation.","Computationeel denken in DigComp 3.0 is in overeenstemming met de definitie van de International Computer and Information Literacy Study (ICILS): het vermogen van een individu om aspecten van problemen uit de echte wereld te herkennen die geschikt zijn voor computationele formulering en om algoritmische oplossingen voor die problemen te evalueren en te ontwikkelen, zodat de oplossingen met een computer geoperationaliseerd kunnen worden. In DigComp 3.0 wordt computationeel denken beschouwd als een transversale competentie, d.w.z. het heeft betrekking op en vergemakkelijkt vele andere DigComp-competenties zoals probleemoplossing, informatie- en gegevensbeheer en contentcreatie."
"doc.glossary_of_terms_and_definitions.table_cell.b36bec31b62b","glossary_of_terms_and_definitions|table_cell","Duckworth and Fraillon (2025)","Duckworth en Fraillon (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.dab8473d3258","glossary_of_terms_and_definitions|table_cell","Computer program","Computerprogramma"
"doc.glossary_of_terms_and_definitions.table_cell.680e76148cb1","glossary_of_terms_and_definitions|table_cell","A sequence or set of instructions in a programming language for a computer to execute.","Een reeks of set instructies in een programmeertaal die door een computer kan worden uitgevoerd."
"doc.glossary_of_terms_and_definitions.table_cell.24775bcf0e15.1","glossary_of_terms_and_definitions|table_cell","Adapted from Cambridge English Dictionary","Aangepast op basis van Cambridge English Dictionary"
"doc.glossary_of_terms_and_definitions.table_cell.096cd9200c53","glossary_of_terms_and_definitions|table_cell","Constructive alignment","Constructieve afstemming"
"doc.glossary_of_terms_and_definitions.table_cell.203f9aa2a336","glossary_of_terms_and_definitions|table_cell","An interactive system in which teaching and learning activities and assessment tasks are both aligned to intended learning outcomes and reinforce each other.","Een interactief systeem waarin onderwijs- en leeractiviteiten en beoordelingstaken beide zijn afgestemd op de beoogde leerresultaten en elkaar versterken."
"doc.glossary_of_terms_and_definitions.table_cell.bc3e99ca9da3","glossary_of_terms_and_definitions|table_cell","Adapted from Biggs & Tang (2011)","Aangepast op basis van Biggs & Tang (2011)"
"doc.glossary_of_terms_and_definitions.table_cell.a61d035e4d71","glossary_of_terms_and_definitions|table_cell","Copyright","Auteursrecht (Copyright)"
"doc.glossary_of_terms_and_definitions.table_cell.2125a59b008b","glossary_of_terms_and_definitions|table_cell","A type of intellectual property that protects original works of authorship as soon as an author fixes the work in a tangible form of expression.","Een soort intellectueel eigendom dat originele werken van auteurschap beschermt zodra een auteur het werk in een tastbare uitdrukkingsvorm vastlegt."
"doc.glossary_of_terms_and_definitions.table_cell.3cd6422ff1af.2","glossary_of_terms_and_definitions|table_cell","Generative AI Outlook Report (2025)","Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.5c35bed7c10b","glossary_of_terms_and_definitions|table_cell","Creative Commons (licences)","Creative Commons (licenties)"
"doc.glossary_of_terms_and_definitions.table_cell.999283d8a429","glossary_of_terms_and_definitions|table_cell","A standardised way to grant permission to use creative work under copyright law. Depending on what the creative work is and how it is to be shared, the creator, whether an individual or an organisation, can choose from among six kinds of Creative Commons licences.","Een gestandaardiseerde manier om toestemming te geven voor het gebruik van creatief werk onder het auteursrecht. Afhankelijk van wat het creatieve werk is en hoe het gedeeld moet worden, kan de maker, of dat nu een persoon of een organisatie is, kiezen uit zes soorten Creative Commons-licenties."
"doc.glossary_of_terms_and_definitions.table_cell.2b5e99cca578","glossary_of_terms_and_definitions|table_cell","Creativecommons.org (2019)","Creativecommons.org (2019)"
"doc.glossary_of_terms_and_definitions.table_cell.cff5d87f4958","glossary_of_terms_and_definitions|table_cell","Cyber threat","Cyberdreiging"
"doc.glossary_of_terms_and_definitions.table_cell.a4cd85e40b6d","glossary_of_terms_and_definitions|table_cell","Any malicious activity aimed at compromising the integrity, confidentiality or availability of digital systems, networks or data.","Elke kwaadaardige activiteit die erop gericht is de integriteit, vertrouwelijkheid of beschikbaarheid van digitale systemen, netwerken of gegevens in gevaar te brengen."
"doc.glossary_of_terms_and_definitions.table_cell.0cc873fece02","glossary_of_terms_and_definitions|table_cell","European Parliament: Cyber threats in the EU – facts and figures (2025)","Europees Parlement: Cyberdreigingen in de EU – feiten en cijfers (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.ee6cecb7973d","glossary_of_terms_and_definitions|table_cell","Cyberattack","Cyberaanval"
"doc.glossary_of_terms_and_definitions.table_cell.442c5223eecd","glossary_of_terms_and_definitions|table_cell","An unauthorised action against computer infrastructure that compromises the confidentiality, integrity, or availability of its content.","Een ongeautoriseerde actie tegen een computerinfrastructuur die de vertrouwelijkheid, integriteit of beschikbaarheid van de inhoud ervan in gevaar brengt."
"doc.glossary_of_terms_and_definitions.table_cell.115e21e7a9f1","glossary_of_terms_and_definitions|table_cell","Wikipedia: Cyberattack","Wikipedia: Cyberaanval"
"doc.glossary_of_terms_and_definitions.table_cell.f64139373bf2","glossary_of_terms_and_definitions|table_cell","Cyberbullying","Cyberpesten"
"doc.glossary_of_terms_and_definitions.table_cell.e2e3c30f9229","glossary_of_terms_and_definitions|table_cell","Currently (2025), the most widely-cited definition of cyberbullying is an aggressive, intentional act carried out by a group or individual, using electronic forms of contact, repeatedly and over time against a victim who cannot easily defend him or herself.","Momenteel (2025) is de meest geciteerde definitie van cyberpesten een agressieve, opzettelijke handeling die wordt uitgevoerd door een groep of individu, met behulp van elektronische contactvormen, herhaaldelijk en in de loop van de tijd tegen een slachtoffer dat zichzelf niet gemakkelijk kan verdedigen."
"doc.glossary_of_terms_and_definitions.table_cell.526ce40ac30c","glossary_of_terms_and_definitions|table_cell","Smith et al. (2008)","Smith et al. (2008)"
"doc.glossary_of_terms_and_definitions.table_cell.319604b6ee36","glossary_of_terms_and_definitions|table_cell","Cybercrime","Cybercriminaliteit"
"doc.glossary_of_terms_and_definitions.table_cell.3acc4bbde4d5","glossary_of_terms_and_definitions|table_cell","The use of digital technologies to perpetrate or facilitate a crime. Cybercrime can be categorised as cyber-dependent (one which may only be committed using digital technologies), or cyber-enabled (one which is facilitated by digital technologies).","Het gebruik van digitale technologieën om een misdaad te plegen of te vergemakkelijken. Cybercriminaliteit kan worden gecategoriseerd als cyberafhankelijk (een misdaad die alleen kan worden gepleegd met behulp van digitale technologieën) of cybergefaciliteerd (een misdaad die door digitale technologieën wordt vergemakkelijkt)."
"doc.glossary_of_terms_and_definitions.table_cell.2d099e011880","glossary_of_terms_and_definitions|table_cell","Adapted from European Par- liament (2024): Understanding Cybercrime","Aangepast op basis van Europees Parlement (2024): Cybercriminaliteit begrijpen"
"doc.glossary_of_terms_and_definitions.table_cell.09b16e96d3b2","glossary_of_terms_and_definitions|table_cell","Cybersecurity","Cyberbeveiliging"
"doc.glossary_of_terms_and_definitions.table_cell.13142f9386d8","glossary_of_terms_and_definitions|table_cell","Actions, processes and tools designed to protect a person, organisation, or country and their digital devices against crime or attacks carried out using the internet.","Acties, processen en hulpmiddelen die zijn ontworpen om een persoon, organisatie of land en hun digitale apparaten te beschermen tegen criminaliteit of aanvallen die via internet worden uitgevoerd."
"doc.glossary_of_terms_and_definitions.table_cell.8cdb016bc607.2","glossary_of_terms_and_definitions|table_cell","Adapted from Generative AI Out- look Report (2025)","Aangepast op basis van Generative AI Outlook Report (2025)"
"doc.glossary_of_terms_and_definitions.table_cell.26439f672b37","glossary_of_terms_and_definitions|table_cell","Data","Gegevens (Data)"
"doc.glossary_of_terms_and_definitions.table_cell.d4f36d05a6c4","glossary_of_terms_and_definitions|table_cell","Any digital representation of acts, facts or information and any compilation of such acts, facts or information, including in the form of sound, visual or audiovisual recording.","Elke digitale weergave van handelingen, feiten of informatie en elke verzameling van dergelijke handelingen, feiten of informatie, inclusief in de vorm van een geluids-, visuele of audiovisuele opname."
"doc.glossary_of_terms_and_definitions.table_cell.6c5d62202cfb","glossary_of_terms_and_definitions|table_cell","Data Act (2023)","Dataverordening (2023)"
"doc.glossary_of_terms_and_definitions.table_cell.e41fca2db330.3","glossary_of_terms_and_definitions|table_cell","Term","Term"
"doc.glossary_of_terms_and_definitions.table_cell.a38b183a73f4.3","glossary_of_terms_and_definitions|table_cell","Explanation","Uitleg"
"doc.glossary_of_terms_and_definitions.table_cell.47e6738d3091.3","glossary_of_terms_and_definitions|table_cell","Source(s)","Bron(nen)"
"doc.glossary_of_terms_and_definitions.table_cell.2cb25c984771","glossary_of_terms_and_definitions|table_cell","Data analysis","Gegevensanalyse"
"doc.glossary_of_terms_and_definitions.table_cell.246b66252ebf","glossary_of_terms_and_definitions|table_cell","The systematic process of collecting, cleaning, transforming and interpreting data to discover useful information, identify patterns and support decision-making.","Het systematische proces van het verzamelen, opschonen, transformeren en interpreteren van gegevens om nuttige informatie te ontdekken, patronen te identificeren en besluitvorming te ondersteunen."
"doc.glossary_of_terms_and_definitions.table_cell.fbc5c8a035d1","glossary_of_terms_and_definitions|table_cell","GeeksforGeeks","GeeksforGeeks"
"doc.glossary_of_terms_and_definitions.table_cell.495a561d6f79","glossary_of_terms_and_definitions|table_cell","Data backup","Back-up van gegevens"
"doc.glossary_of_terms_and_definitions.table_cell.41e61f016472","glossary_of_terms_and_definitions|table_cell","The process of duplicating data and storing it in a separate location to ensure availability in the event of data loss due to corruption or disaster.","Het proces van het dupliceren van gegevens en het opslaan ervan op een aparte locatie om de beschikbaarheid te waarborgen in het geval van gegevensverlies door beschadiging of calamiteiten."
"doc.glossary_of_terms_and_definitions.table_cell.fdbcc5afa133","glossary_of_terms_and_definitions|table_cell","Cloudian.com","Cloudian.com"
"doc.glossary_of_terms_and_definitions.table_cell.d943d868c002","glossary_of_terms_and_definitions|table_cell","Data centre","Datacentrum"
"doc.glossary_of_terms_and_definitions.table_cell.1b1acb346920","glossary_of_terms_and_definitions|table_cell","A physical room, building or facility that houses digital technological infrastructure for building, running and delivering applications and services. It also stores and manages the data associated with those applications and services. A data centre usually includes backup components and infrastructure for power supply, data communication connections, environmental controls (e.g., air conditioning, fire suppression), and various security devices.","Een fysieke ruimte, gebouw of faciliteit waarin de digitale technologische infrastructuur is ondergebracht voor het bouwen, draaien en leveren van applicaties en diensten. Het slaat ook de gegevens op die bij die applicaties en diensten horen en beheert deze. Een datacentrum omvat doorgaans back-upcomponenten en infrastructuur voor stroomvoorziening, datacommunicatieverbindingen, omgevingscontroles (bijv. airconditioning, brandbestrijding) en verschillende beveiligingsapparaten."
"doc.glossary_of_terms_and_definitions.table_cell.0e53e5990231","glossary_of_terms_and_definitions|table_cell","Adapted from IBM: Data centre and Wikipedia: Data center","Aangepast op basis van IBM: Datacentre en Wikipedia: Datacenter"
"doc.glossary_of_terms_and_definitions.table_cell.a0862ceabf99","glossary_of_terms_and_definitions|table_cell","Data collection tool","Hulpmiddel voor gegevensverzameling"
"doc.glossary_of_terms_and_definitions.table_cell.dcb75111d7d3","glossary_of_terms_and_definitions|table_cell","Digital technologies that are designed to perform data collection – the gathering and measurement of information on targeted variables within an established system.","Digitale technologieën die zijn ontworpen voor gegevensverzameling – het verzamelen en meten van informatie over specifieke variabelen binnen een vastgesteld systeem."
"doc.glossary_of_terms_and_definitions.table_cell.9b2c670b9de4","glossary_of_terms_and_definitions|table_cell","Adapted from Wikipedia: Data collection","Aangepast op basis van Wikipedia: Gegevensverzameling"
"doc.glossary_of_terms_and_definitions.table_cell.7e5c77fc8502","glossary_of_terms_and_definitions|table_cell","Data processing","Gegevensverwerking"
"doc.glossary_of_terms_and_definitions.table_cell.a08f5dea5c49","glossary_of_terms_and_definitions|table_cell","The collection and manipulation of digital data to produce meaningful information.","Het verzamelen en bewerken van digitale gegevens om betekenisvolle informatie te produceren."
"doc.glossary_of_terms_and_definitions.table_cell.82d897f12ff7","glossary_of_terms_and_definitions|table_cell","Wikipedia: Data processing","Wikipedia: Gegevensverwerking"
"doc.glossary_of_terms_and_definitions.table_cell.4e53f2056321","glossary_of_terms_and_definitions|table_cell","Data protection","Gegevensbescherming"
"doc.glossary_of_terms_and_definitions.table_cell.616f75756781","glossary_of_terms_and_definitions|table_cell","Refers to both the security and privacy of an individual’s personal information (such as name, data of birth, home address, email address or phone number) and personal property (such as emails, files, and accounts owned or managed by the individual). Data protection can also refer to data management and storage practices that protect data from loss, theft, or corruption.","Verwijst naar zowel de beveiliging als de privacy van de persoonlijke informatie van een individu (zoals naam, geboortedatum, huisadres, e-mailadres of telefoonnummer) en persoonlijke eigendommen (zoals e-mails, bestanden en accounts die eigendom zijn van of beheerd worden door het individu). Gegevensbescherming kan ook verwijzen naar praktijken voor gegevensbeheer en -opslag die gegevens beschermen tegen verlies, diefstal of beschadiging."
"doc.glossary_of_terms_and_definitions.table_cell.1bdd3a65309a","glossary_of_terms_and_definitions|table_cell","Adapted from Webopedia: Data protection","Aangepast op basis van Webopedia: Gegevensbescherming"
"doc.glossary_of_terms_and_definitions.table_cell.c592ee9fc4b2","glossary_of_terms_and_definitions|table_cell","Data removal rights","Rechten op gegevensverwijdering"
"doc.glossary_of_terms_and_definitions.table_cell.eeecfc77cb50","glossary_of_terms_and_definitions|table_cell","In the General Data Protection Regulation (GDPR, 2018), data removal rights are referred to as ‘right to erasure’ or ‘right to be forgotten’. These rights allow individuals to ask for their data to be deleted, and the entity holding that data has an obligation to do so, with some exceptions (i.e. if the data is needed to exercise the right of freedom of expression; there is a legal obligation to keep that data; or if it is in the public interest).","In de Algemene Verordening Gegevensbescherming (AVG, 2018) worden rechten op gegevensverwijdering aangeduid als 'recht op gegevenswissing' of 'recht om te worden vergeten'. Deze rechten stellen personen in staat om te vragen hun gegevens te laten verwijderen, en de entiteit die deze gegevens bewaart, heeft de verplichting dit te doen, op enkele uitzonderingen na (bijv. als de gegevens nodig zijn voor de uitoefening van het recht op vrijheid van meningsuiting; er een wettelijke verplichting is om die gegevens te bewaren; of als het in het algemeen belang is)."
"doc.glossary_of_terms_and_definitions.table_cell.cf9c89e03ccc","glossary_of_terms_and_definitions|table_cell","Adapted from European Com- mission: Do we always have to delete personal data if a person asks?","Aangepast op basis van Europese Commissie: Moeten we persoonlijke gegevens altijd verwijderen als iemand daarom vraagt?"
"doc.glossary_of_terms_and_definitions.table_cell.e23fc815a6bd","glossary_of_terms_and_definitions|table_cell","Data restoration","Gegevensherstel"
"doc.glossary_of_terms_and_definitions.table_cell.cdbbd60cce33","glossary_of_terms_and_definitions|table_cell","A process of retrieving deleted, inaccessible, lost, corrupted, damaged, or overwritten data from secondary storage, removable media or files, when the data stored in them cannot be accessed in a usual way. Also referred to as data recovery.","Een proces waarbij verwijderde, ontoegankelijke, verloren, gecorrumpeerde, beschadigde of overschreven gegevens worden opgehaald uit secundaire opslag, verwijderbare media of bestanden, wanneer de daarin opgeslagen gegevens niet op de gebruikelijke manier toegankelijk zijn. Wordt ook wel data recovery genoemd."
"doc.glossary_of_terms_and_definitions.table_cell.58a8aa3f43af","glossary_of_terms_and_definitions|table_cell","Wikipedia: Data recovery","Wikipedia: Gegevensherstel"
"doc.glossary_of_terms_and_definitions.table_cell.570200bbb7e0","glossary_of_terms_and_definitions|table_cell","De-bunking","Ontkrachten (Debunking)"
"doc.glossary_of_terms_and_definitions.table_cell.dd0b1ed07c13","glossary_of_terms_and_definitions|table_cell","The process of exposing inaccuracies, false information or myths in various theories, beliefs, or claims. It involves analysing evidence critically, disproving misconceptions, and revealing the truth or factual information about a certain topic or subject.","Het proces van het blootleggen van onjuistheden, valse informatie of mythen in verschillende theorieën, overtuigingen of claims. Het omvat het kritisch analyseren van bewijs, het weerleggen van misvattingen en het onthullen van de waarheid of feitelijke informatie over een bepaald onderwerp."
"doc.glossary_of_terms_and_definitions.table_cell.f591697366f2","glossary_of_terms_and_definitions|table_cell","Definitions.net: De-bunking","Definitions.net: Debunking"
"doc.glossary_of_terms_and_definitions.table_cell.53becb8015c0","glossary_of_terms_and_definitions|table_cell","Deceptive patterns","Misleidende patronen"
"doc.glossary_of_terms_and_definitions.table_cell.550e49b5d366","glossary_of_terms_and_definitions|table_cell","Unfair practices deployed through the structure, design or functionalities of digital interfaces or system architecture that can influence individuals to make decisions they would not have taken otherwise. Also (and formerly) referred to as dark patterns.","Oneerlijke praktijken die worden toegepast via de structuur, het ontwerp of de functionaliteiten van digitale interfaces of systeemarchitectuur die individuen kunnen beïnvloeden om beslissingen te nemen die ze anders niet zouden hebben genomen. Wordt ook wel (en voorheen) aangeduid als dark patterns."
"doc.glossary_of_terms_and_definitions.table_cell.106b2c4973c7","glossary_of_terms_and_definitions|table_cell","Adapted from Digital Fairness Fitness Check and Regulating dark patterns in the EU (2025); see also Types of deceptive design","Aangepast op basis van Digital Fairness Fitness Check en Regulating dark patterns in the EU (2025); zie ook Types of deceptive design"
"doc.glossary_of_terms_and_definitions.table_cell.e41fca2db330.4","glossary_of_terms_and_definitions|table_cell","Term","Term"
"doc.glossary_of_terms_and_definitions.table_cell.a38b183a73f4.4","glossary_of_terms_and_definitions|table_cell","Explanation","Uitleg"
"doc.glossary_of_terms_and_definitions.table_cell.47e6738d3091.4","glossary_of_terms_and_definitions|table_cell","Source(s)","Bron(nen)"
"doc.glossary_of_terms_and_definitions.table_cell.1bac0a011972","glossary_of_terms_and_definitions|table_cell","Deep-fake","Deepfake"
