"location","context","source","target"
"doc.introduction.european_initiatives_to_support_digital_competence.paragraph.a02ad77b5ea9","introduction.european_initiatives_to_support_digital_competence|paragraph","The AI Act (2024) addresses risks to individuals’ health, safety, and fundamental rights in relation to AI systems. It provides developers and deployers with clear requirements and obligations regarding specific uses of AI, while reducing administrative and financial burdens for businesses to facilitate innovation. It bans the use of AI systems that are incompatible with European values, while imposing requirements on AI systems that are classified as ‘high risk’. For all providers and deployers of AI systems, Article 4 of the AI Act mandates to ensure a sufficient level of AI literacy among the staff and persons dealing with the systems on their behalf. To support the implementation of Article 4, the Commission has published a Q&A and a repository of AI literacy practices from companies and public sector organisations.","De AI-verordening (2024) pakt risico's aan voor de gezondheid, veiligheid en grondrechten van individuen in relatie tot AI-systemen. Het biedt ontwikkelaars en gebruikers duidelijke eisen en verplichtingen met betrekking tot specifiek gebruik van AI, terwijl de administratieve en financiële lasten voor bedrijven worden verminderd om innovatie te vergemakkelijken. Het verbiedt het gebruik van AI-systemen die onverenigbaar zijn met Europese waarden, terwijl het eisen stelt aan AI-systemen die als 'hoog risico' zijn geclassificeerd. Voor alle aanbieders en gebruikers van AI-systemen verplicht artikel 4 van de AI-verordening een voldoende niveau van AI-geletterdheid te waarborgen onder het personeel en de personen die namens hen met de systemen omgaan. Ter ondersteuning van de implementatie van artikel 4 heeft de Commissie een Q&A en een overzicht van praktijken op het gebied van AI-geletterdheid van bedrijven en publieke organisaties gepubliceerd."
"doc.introduction.european_initiatives_to_support_digital_competence.paragraph.1e405a3dc272","introduction.european_initiatives_to_support_digital_competence|paragraph","The European Digital Identity Regulation (2024) mandates Member States to provide EU Digital Identity (eID) Wallets to citizens within 24 months of the Implementing Acts’ adoption. The European Media Freedom Act (2024) establishes the European Board for Media Services to promote effective and consistent application of the (revised) Audio-Visual Media Services Directive (2018).","De verordening inzake een Europese digitale identiteit (2024) verplicht de lidstaten om binnen 24 maanden na de goedkeuring van de uitvoeringshandelingen portemonnees voor Europese digitale identiteit (eID) aan de burgers te verstrekken. De Europese verordening inzake mediavrijheid (2024) richt de Europese Raad voor mediadiensten op om de effectieve en consistente toepassing van de (herziene) richtlijn audiovisuele mediadiensten (2018) te bevorderen."
"doc.introduction.adoption_and_use_of_digcomp.paragraph.8b17932e1f45","introduction.adoption_and_use_of_digcomp|paragraph","An important feature of DigComp is the extent to which experts and stakeholders from Europe and beyond contribute to its development. This helps to ensure its quality and relevance and supports its adoption. DigComp is widely used in Europe and beyond in employment, education and training contexts (Centeno et al., 2024b; Centeno & Cosgrove, 2025, Kluzer et al., 2020), and forms the conceptual basis of the Digital Skills Indicator (DSI) (Vuorikari et al., 2022b), which is used to monitor the level of basic digital skills in Europe through the Digital Decade Policy Programme.","Een belangrijk kenmerk van DigComp is de mate waarin deskundigen en belanghebbenden uit Europa en daarbuiten bijdragen aan de ontwikkeling ervan. Dit helpt de kwaliteit en relevantie te waarborgen en ondersteunt de adoptie ervan. DigComp wordt veelvuldig gebruikt in Europa en daarbuiten in de context van werkgelegenheid, onderwijs en opleiding (Centeno et al., 2024b; Centeno & Cosgrove, 2025, Kluzer et al., 2020), en vormt de conceptuele basis van de Digital Skills Indicator (DSI) (Vuorikari et al., 2022b), die wordt gebruikt om het niveau van digitale basisvaardigheden in Europa te monitoren via het beleidsprogramma voor het digitale decennium."
"doc.introduction.adoption_and_use_of_digcomp.paragraph.b7140320569c","introduction.adoption_and_use_of_digcomp|paragraph","As well as providing a common understanding of digital competence, DigComp is used to guide European, national and regional policies; develop assessments; enhance transparency or comparability of education and training courses; recognise or validate learning (such as through digital skills certification); and define profiles of digital competence in specific jobs or roles, amongst others.","Naast het bieden van een gemeenschappelijk begrip van digitale competentie, wordt DigComp onder meer gebruikt om Europees, nationaal en regionaal beleid te sturen; beoordelingen te ontwikkelen; de transparantie of vergelijkbaarheid van onderwijs- en opleidingscursussen te vergroten; leren te erkennen of te valideren (bijvoorbeeld via certificering van digitale vaardigheden); en profielen van digitale competentie in specifieke banen of rollen te definiëren."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.4812d3a224f7","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","The vision for DigComp 3.0 is that it provides a unifying, coherent, clear, relevant and up-to-date view of digital competence that builds on previous versions, and which can be used by a variety of stakeholders who share the common goal of understanding and identifying digital competence needs and supporting their development.","De visie voor DigComp 3.0 is dat het een verbindende, samenhangende, duidelijke, relevante en actuele kijk biedt op digitale competentie die voortbouwt op vorige versies, en die gebruikt kan worden door verschillende belanghebbenden die het gemeenschappelijke doel delen om de behoeften aan digitale competentie te begrijpen en te identificeren en de ontwikkeling ervan te ondersteunen."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.c27fd4481be2","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","DigComp 3.0, the fifth edition of the framework,4 continues to be the key reference framework for digital competence in the EU. Digital competence is one of the eight key competences of the Council Recommendation on key competences for lifelong learning (European Commission, 2006; 2018).","DigComp 3.0, de vijfde editie van het kader, blijft het belangrijkste referentiekader voor digitale competentie in de EU. Digitale competentie is een van de acht sleutelcompetenties van de aanbeveling van de Raad inzake sleutelcompetenties voor een leven lang leren (Europese Commissie, 2006; 2018)."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.860ca96aa460","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Key competences are knowledge, skills, and attitudes needed by all for personal fulfilment and development, employability, social inclusion and active citizenship.","Sleutelcompetenties zijn de kennis, vaardigheden en houding die iedereen nodig heeft voor persoonlijke ontplooiing en ontwikkeling, inzetbaarheid op de arbeidsmarkt, sociale inclusie en actief burgerschap."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.79845293d872","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","DigComp 3.0 embodies the values of the European Declaration on Digital Rights and Principles for the Digital Decade (European Commission, 2023a) which promotes a human-centric vision of the digital transformation.5 It is organised into six themes (see Figure 2). The Declaration builds on the EU Charter of Fundamental Rights (European Commission, 2012).","DigComp 3.0 belichaamt de waarden van de Europese verklaring over digitale rechten en beginselen voor het digitale decennium (Europese Commissie, 2023a), die een mensgerichte visie op de digitale transformatie bevordert. De verklaring is onderverdeeld in zes thema's (zie figuur 2) en bouwt voort op het Handvest van de grondrechten van de EU (Europese Commissie, 2012)."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.9999ff44da54","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Figure 2. The six themes of the European Declaration on Digital Rights and Principles (2023).","Figuur 2. De zes thema's van de Europese verklaring over digitale rechten en beginselen (2023)."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.25357e34486b","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","People at the centre\nDigital technologies should protect people’s rights, support democracy, and ensure that all digital players act responsibly and safely. The EU promotes these values around the world.","Mensen centraal\nDigitale technologieën moeten de rechten van mensen beschermen, de democratie ondersteunen en ervoor zorgen dat alle digitale spelers verantwoordelijk en veilig handelen. De EU bevordert deze waarden over de hele wereld."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.4555382ab4db","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Solidarity and inclusion\nTechnology should unite, not divide, people. Everyone should have access to the internet, to digital skills, to digital public services, and to fair working conditions.","Solidariteit en inclusie\nTechnologie moet mensen verenigen, niet verdelen. Iedereen moet toegang hebben tot internet, tot digitale vaardigheden, tot digitale overheidsdiensten en tot eerlijke werkomstandigheden."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.8df5b3c504b8","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Freedom of choice\nPeople should benefit from a fair online environment, be safe from illegal and harmful content, and be empowered when they interact with new and evolving technologies like artificial intelligence.","Vrijheid van keuze\nMensen moeten kunnen profiteren van een eerlijke online omgeving, beschermd zijn tegen illegale en schadelijke inhoud, en gesterkt worden wanneer ze in contact komen met nieuwe en evoluerende technologieën zoals kunstmatige intelligentie."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.c795f5e37e1a","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Participation\nCitizens should be able to engage in the democratic process at all levels and have control over their own data.","Participatie\nBurgers moeten op alle niveaus kunnen deelnemen aan het democratische proces en controle hebben over hun eigen gegevens."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.24327b6aad76","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Safety and security\nThe digital environment should be safe and secure. All users, from childhood to old age, should be empowered and protected.","Veiligheid en beveiliging\nDe digitale omgeving moet veilig en beveiligd zijn. Alle gebruikers, van kind tot op hoge leeftijd, moeten gesterkt en beschermd worden."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.4f3ceff41df9","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Sustainability\nDigital devices should support sustainability and the green transition. People need to know about the environmental impact and energy consumption of their devices.","Duurzaamheid\nDigitale apparaten moeten duurzaamheid en de groene transitie ondersteunen. Mensen moeten weten wat de milieu-impact en het energieverbruik van hun apparaten zijn."
"doc.introduction.values_and_principles_guiding_digcomp_3.0.paragraph.89b34d38e2f6","introduction.values_and_principles_guiding_digcomp_3.0|paragraph","Source: Based on https://digital-strategy.ec.europa.eu/en/fact- pages/digital-rights-and-principles","Bron: Gebaseerd op https://digital-strategy.ec.europa.eu/en/fact-pages/digital-rights-and-principles"
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.76519a215f35","introduction.what_is_new_in_digcomp_3.0|paragraph","Several priority themes relating to content (i.e. what digital competence consists of) and application (i.e. how the framework is adapted and used and its role in education, training and employment systems) guided the development of DigComp 3.0 (Figure 3). These were identified on the basis of policy and academic literature and consultation with experts and stakeholders and are embedded holistically into the content and design of the framework.","Verschillende prioritaire thema's met betrekking tot de inhoud (d.w.z. waaruit digitale competentie bestaat) en de toepassing (d.w.z. hoe het kader wordt aangepast en gebruikt en de rol ervan in onderwijs-, opleidings- en werkgelegenheidssystemen) vormden de leidraad voor de ontwikkeling van DigComp 3.0 (figuur 3). Deze werden geïdentificeerd op basis van beleidsmatige en academische literatuur en overleg met deskundigen en belanghebbenden en zijn holistisch ingebed in de inhoud en het ontwerp van het kader."
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.401b36877fa9","introduction.what_is_new_in_digcomp_3.0|paragraph","Figure 3. Content and application themes guiding DigComp 3.0 development.","Figuur 3. Inhouds- en toepassingsthema's die de ontwikkeling van DigComp 3.0 sturen."
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.094aceca630e","introduction.what_is_new_in_digcomp_3.0|table_cell","Content Themes","Inhoudsthema's"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.5c2b5807bab8","introduction.what_is_new_in_digcomp_3.0|table_cell","Artificial Intelligence (including generative AI) competence","Artificiële intelligentie (inclusief generatieve AI) competentie"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.354e3ed2ecd4","introduction.what_is_new_in_digcomp_3.0|table_cell","Cybersecurity competence","Cyberbeveiliging competentie"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.4ab304056f15","introduction.what_is_new_in_digcomp_3.0|table_cell","Digital rights, choice and responsibilities","Digitale rechten, keuze en verantwoordelijkheden"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.09fab35adac2","introduction.what_is_new_in_digcomp_3.0|table_cell","Wellbeing in digital environments","Welzijn in digitale omgevingen"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.75f1892c9b35","introduction.what_is_new_in_digcomp_3.0|table_cell","Competence to tackle misinformation and disinformation","Competentie om misinformatie en desinformatie aan te pakken"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.5142896d0944","introduction.what_is_new_in_digcomp_3.0|table_cell","Application Themes","Toepassingsthema's"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.b1bc7234b9e3","introduction.what_is_new_in_digcomp_3.0|table_cell","Digital competence as a key part of lifelong learning","Digitale competentie als essentieel onderdeel van een leven lang leren"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.7d9b3f5010f5","introduction.what_is_new_in_digcomp_3.0|table_cell","Recognition of pre-requisites for acquiring basic-level digital competence","Erkenning van randvoorwaarden voor het verwerven van digitale competentie op basisniveau"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.b071b7eecd86","introduction.what_is_new_in_digcomp_3.0|table_cell","Recognition of differences in digital competence needs across individuals and over time","Erkenning van verschillen in behoeften aan digitale competentie tussen personen en door de tijd heen"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.fb383cc51127","introduction.what_is_new_in_digcomp_3.0|table_cell","Need for flexible, agile applications of the framework","Behoefte aan flexibele, wendbare toepassingen van het kader"
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.dc730f68cda1","introduction.what_is_new_in_digcomp_3.0|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.c9f42737c5a2","introduction.what_is_new_in_digcomp_3.0|paragraph","Figure 4 summarises the objectives and key features of the DigComp 3.0 update, which are described in detail in Section 2 and Annex 1. The update to DigComp is driven by substantial technological developments, trends and practices (such as the rapid diffusion of generative AI) that have occurred since the publication of DigComp 2.2 in 2022. These have wide-ranging implications for individuals’ digital competences and are expressed in policy priorities and stakeholder concerns (Abendroth-Dias et al., 2025; Farias-Gaythan et al., 2023; Lewandowsky et al., 2020; Onesi-Oizigagun et al., 2023). DigComp 3.0 also responds to requests from existing users and stakeholders, who have sought more clarity on practical applications of DigComp. A key recommendation in a study on the feasibility of a European Digital Skills Certificate involving 650 stakeholders across all EU Member States was to develop learning outcomes for DigComp (Centeno et al., 2024a).","Figuur 4 vat de doelstellingen en belangrijkste kenmerken van de DigComp 3.0-update samen, die in detail worden beschreven in sectie 2 en bijlage 1. De update van DigComp is ingegeven door aanzienlijke technologische ontwikkelingen, trends en praktijken (zoals de snelle verspreiding van generatieve AI) die hebben plaatsgevonden sinds de publicatie van DigComp 2.2 in 2022. Deze hebben verstrekkende gevolgen voor de digitale competenties van individuen en komen tot uiting in beleidsprioriteiten en zorgen van belanghebbenden (Abendroth-Dias et al., 2025; Farias-Gaythan et al., 2023; Lewandowsky et al., 2020; Onesi-Oizigagun et al., 2023). DigComp 3.0 beantwoordt ook aan verzoeken van bestaande gebruikers en belanghebbenden, die meer duidelijkheid wensten over de praktische toepassingen van DigComp. Een belangrijke aanbeveling in een haalbaarheidsstudie naar een Europees certificaat voor digitale vaardigheden, waarbij 650 belanghebbenden uit alle EU-lidstaten betrokken waren, was het ontwikkelen van leerresultaten voor DigComp (Centeno et al., 2024a)."
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.1ebf260e13b3","introduction.what_is_new_in_digcomp_3.0|paragraph","Figure 4. DigComp 3.0: objectives, developments and resources for implementation.","Figuur 4. DigComp 3.0: doelstellingen, ontwikkelingen en hulpmiddelen voor implementatie."
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.c9edb743b8b7","introduction.what_is_new_in_digcomp_3.0|table_cell","OBJECTIVES","DOELSTELLINGEN"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.25cb37bf9bf3","introduction.what_is_new_in_digcomp_3.0|table_cell","Incorporate recent and emerging digital technological trends and their implications for digital competence, while maintaining overall framework structure and technology neutrality.\nDevelop learning outcomes and other appropriate enhancements to support clarity and operational alignment in how DigComp is applied.","Het integreren van recente en opkomende digitale technologische trends en de gevolgen daarvan voor digitale competentie, met behoud van de algemene structuur van het kader en de technologieneutraliteit.\nHet ontwikkelen van leerresultaten en andere passende verbeteringen ter ondersteuning van de duidelijkheid en operationele afstemming bij de toepassing van DigComp."
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.b9e36886a488","introduction.what_is_new_in_digcomp_3.0|table_cell","CHANGES AND DEVELOPMENTS","WIJZIGINGEN EN ONTWIKKELINGEN"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.c7af598775ae","introduction.what_is_new_in_digcomp_3.0|table_cell","Updates to the wording of the five competence areas and 21 competences to reflect current technological trends.\nA new general description of proficiency levels (Basic, Intermediate, Advanced and Highly advanced) which are ‘mappable’ to the previous version, and new and revised competence statements for each proficiency level and competence.\nDevelopment of learning outcomes, for clearer interpretation and implementation.\nA systematic, transversal integration of AI competence into the framework which builds on DigComp 2.2, as well as incorporating recent developments in relation to AI.","Actualisering van de formulering van de vijf competentiegebieden en 21 competenties om de huidige technologische trends te weerspiegelen.\nEen nieuwe algemene beschrijving van de beheersingsniveaus (Basis, Gemiddeld, Gevorderd en Zeer gevorderd) die 'toewijsbaar' zijn aan de vorige versie, en nieuwe en herziene competentieverklaringen voor elk beheersingsniveau en elke competentie.\nOntwikkeling van leerresultaten voor een duidelijkere interpretatie en implementatie.\nEen systematische, transversale integratie van AI-competentie in het kader, voortbouwend op DigComp 2.2, evenals het integreren van recente ontwikkelingen met betrekking tot AI."
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.e463f54b6fb1","introduction.introduction.what_is_new_in_digcomp_3.0|table_cell","RESOURCES FOR IMPLEMENTATION","HULPMIDDELEN VOOR IMPLEMENTATIE"
"doc.introduction.what_is_new_in_digcomp_3.0.table_cell.0ff30ccfb499","introduction.what_is_new_in_digcomp_3.0|table_cell","A detailed Glossary around 120 key terms in this document.\nClear and user-friendly information on DigComp 3.0 on the JRC- DigComp web space.\nAlso on the JRC-DigComp web space, versions of DigComp 3.0 in spreadsheet and linked open data (JSON) formats.","Een gedetailleerde verklarende woordenlijst met ongeveer 120 kerntermen in dit document.\nDuidelijke en gebruiksvriendelijke informatie over DigComp 3.0 op de JRC-DigComp webruimte.\nOok op de JRC-DigComp webruimte: versies van DigComp 3.0 in spreadsheet en gekoppelde open data (JSON) formaten."
"doc.introduction.what_is_new_in_digcomp_3.0.paragraph.dc730f68cda1.1","introduction.what_is_new_in_digcomp_3.0|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.introduction.using_digcomp_3.0.paragraph.4e238e3ddeff","introduction.using_digcomp_3.0|paragraph","DigComp 3.0 is non-prescriptive and should be adapted and tailored to specific uses and applications.","DigComp 3.0 is niet-voorschrijvend en moet worden aangepast en toegesneden op specifieke gebruiken en toepassingen."
"doc.introduction.using_digcomp_3.0.paragraph.aa5fa95de4e5","introduction.using_digcomp_3.0|paragraph","DigComp is designed to guide and inspire initiatives and actions that support the development of digital competence of individuals, both generally (as in general policymaking), or among specific groups (such as young learners, adult learners, vulnerable or marginalised individuals, workers or jobseekers). As such, it should be considered as a starting point, to be adapted to fit a specific purpose.","DigComp is ontworpen om initiatieven en acties te sturen en te inspireren die de ontwikkeling van de digitale competentie van individuen ondersteunen, zowel in het algemeen (zoals in de algemene beleidsvorming) als onder specifieke groepen (zoals jonge lerenden, volwassen lerenden, kwetsbare of gemarginaliseerde personen, werknemers of werkzoekenden). Als zodanig moet het worden beschouwd als een startpunt, dat moet worden aangepast aan een specifiek doel."
"doc.introduction.using_digcomp_3.0.paragraph.37ccb085fa47","introduction.using_digcomp_3.0|paragraph","The next two sections of this framework document describe the main components of DigComp 3.0.","De volgende twee secties van dit kaderdocument beschrijven de belangrijkste onderdelen van DigComp 3.0."
"doc.digcomp_3.0_framework_components.overview.paragraph.f0c4cf4fc584","digcomp_3.0_framework_components.overview|paragraph","Table 1 describes the components of DigComp 3.0, and their purposes: definition of digital competence, competence areas, competences, proficiency levels, and learning outcomes.","Tabel 1 beschrijft de componenten van DigComp 3.0 en hun doeleinden: definitie van digitale competentie, competentiegebieden, competenties, beheersingsniveaus en leerresultaten."
"doc.digcomp_3.0_framework_components.overview.paragraph.15d8dc910db7","digcomp_3.0_framework_components.overview|paragraph","Table 1. Components of the DigComp 3.0 framework.","Tabel 1. Componenten van het DigComp 3.0-kader."
"doc.digcomp_3.0_framework_components.overview.table_cell.be49933940fe","digcomp_3.0_framework_components.overview|table_cell","Component","Component"
"doc.digcomp_3.0_framework_components.overview.table_cell.c225f2180c09","digcomp_3.0_framework_components.overview|table_cell","Description and purpose","Beschrijving en doel"
"doc.digcomp_3.0_framework_components.overview.table_cell.43b68db81c75","digcomp_3.0_framework_components.overview|table_cell","Definition of digital competence","Definitie van digitale competentie"
"doc.digcomp_3.0_framework_components.overview.table_cell.60a1c662458c","digcomp_3.0_framework_components.overview|table_cell","Establishes the content and scope of the framework, distinguishing between knowledge, skills and attitudinal aspects of digital competence, and positions the framework in the broader context of key competences for lifelong learning. See Section 2.2.","Stelt de inhoud en de reikwijdte van het kader vast, maakt onderscheid tussen kennis, vaardigheden en houdingsaspecten van digitale competentie, en plaatst het kader in de bredere context van sleutelcompetenties voor een leven lang leren. Zie sectie 2.2."
"doc.digcomp_3.0_framework_components.overview.table_cell.98eecc71d72f","digcomp_3.0_framework_components.overview|table_cell","Competence areas","Competentiegebieden"
"doc.digcomp_3.0_framework_components.overview.table_cell.be22736c24c8","digcomp_3.0_framework_components.overview|table_cell","Organises competences into five thematic groups, consisting of competence area names (titles) and descriptors (short descriptions of the competences covered in each competence area). See Section 2.3.","Organiseert competenties in vijf thematische groepen, bestaande uit namen (titels) van competentiegebieden en descriptoren (korte beschrijvingen van de competenties die in elk competentiegebied vallen). Zie sectie 2.3."
"doc.digcomp_3.0_framework_components.overview.table_cell.1eeabba64049","digcomp_3.0_framework_components.overview|table_cell","Competences","Competenties"
"doc.digcomp_3.0_framework_components.overview.table_cell.52c5df63b0bb","digcomp_3.0_framework_components.overview|table_cell","Defines 21 competences, organised under the five competence areas, consisting of competence names (titles) and descriptors (short descriptions of what each competence consists of). See Section 2.3.","Definieert 21 competenties, georganiseerd onder de vijf competentiegebieden, bestaande uit competentienamen (titels) en descriptoren (korte beschrijvingen van waaruit elke competentie bestaat). Zie sectie 2.3."
"doc.digcomp_3.0_framework_components.overview.table_cell.23fe751fb5cc","digcomp_3.0_framework_components.overview|table_cell","Proficiency levels","Beheersingsniveaus"
"doc.digcomp_3.0_framework_components.overview.table_cell.c413767bf895","digcomp_3.0_framework_components.overview|table_cell","Establishes a continuum of proficiency based on cognitive demand, task complexity and level of autonomy. General proficiency levels (see Section 2.4) describe digital competence along Basic, Intermediate, Advanced and Highly Advanced levels. Competence statements (see Section 3) provide a more detailed view of the proficiency levels for each of the 21 competences.","Stelt een continuüm van beheersing vast op basis van cognitieve belasting, taakcomplexiteit en mate van autonomie. Algemene beheersingsniveaus (zie sectie 2.4) beschrijven digitale competentie op de niveaus Basis, Gemiddeld, Gevorderd en Zeer gevorderd. Competentieverklaringen (zie sectie 3) bieden een gedetailleerder beeld van de beheersingsniveaus voor elk van de 21 competenties."
"doc.digcomp_3.0_framework_components.overview.table_cell.d0c577b316bc","digcomp_3.0_framework_components.overview|table_cell","Learning outcomes","Leerresultaten"
"doc.digcomp_3.0_framework_components.overview.table_cell.807b0d3652ad","digcomp_3.0_framework_components.overview|table_cell","Learning outcomes (see Section 2.5 and Annex 2) provide the most ‘granular’ view of the framework and consist of statements of what an individual is expected to know or be able to do after completing learning (of any kind). Each of the learning outcome statements is classified by competence, proficiency level, and knowledge, skill or attitude. Learning outcomes have been developed to enable a concrete and consistent interpretation of the framework.","Leerresultaten (zie sectie 2.5 en bijlage 2) bieden het meest 'gedetailleerde' beeld van het kader en bestaan uit uitspraken over wat een individu naar verwachting zal weten of kunnen na het voltooien van een leerproces (van welke aard dan ook). Elk van de leerresultaten is geclassificeerd op competentie, beheersingsniveau en kennis, vaardigheid of houding. Leerresultaten zijn ontwikkeld om een concrete en consistente interpretatie van het kader mogelijk te maken."
"doc.digcomp_3.0_framework_components.overview.paragraph.c2e35f788651","digcomp_3.0_framework_components.overview|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.a66bb6259994","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","The Council Recommendation on Key Competences for Lifelong learning (European Commission, 2018) defines digital competence, which can be applied to both children and adults, as:","De aanbeveling van de Raad inzake sleutelcompetenties voor een leven lang leren (Europese Commissie, 2018) definieert digitale competentie, die op zowel kinderen als volwassenen kan worden toegepast, als:"
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.ff03f7963770","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","…the confident, critical and responsible use of, and engagement with, digital technologies for learning, at work, and for participation in society. It includes information and data literacy, communication and collaboration, media literacy, digital content creation (including programming), safety (including digital well-being and competences related to cybersecurity), intellectual property related questions, problem solving and critical thinking. (European Commission, 2018, p. 9)","…het zelfverzekerde, kritische en verantwoorde gebruik van en de omgang met digitale technologieën voor leren, op het werk en voor deelname aan de samenleving. Het omvat informatie- en gegevensgeletterdheid, communicatie en samenwerking, mediageletterdheid, creatie van digitale inhoud (inclusief programmeren), veiligheid (inclusief digitaal welzijn en competenties met betrekking tot cyberbeveiliging), kwesties in verband met intellectuele eigendom, probleemoplossing en kritisch denken. (Europese Commissie, 2018, blz. 9)"
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.c361c8c78367","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","Competences are defined as a combination of knowledge, skills and attitudes, where:","Competenties worden gedefinieerd als een combinatie van kennis, vaardigheden en houding, waarbij:"
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.068c4197c1c2","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","Knowledge is composed of the facts and figures, concepts, ideas and theories which are already established and support the understanding of a certain area or subject;","Kennis bestaat uit feiten en cijfers, concepten, ideeën en theorieën die reeds vaststaan en het begrip van een bepaald gebied of onderwerp ondersteunen;"
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.dc04f611f374","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","Skills are defined as the ability and capacity to carry out processes and use the existing knowledge to achieve results; and","Vaardigheden worden gedefinieerd als het vermogen en de capaciteit om processen uit te voeren en de bestaande kennis te gebruiken om resultaten te bereiken; en"
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.72102124cca7","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","Attitudes describe the disposition and mind-sets to act or react to ideas, persons or situations.","Houding beschrijft de dispositie en de mentaliteit om te handelen of te reageren op ideeën, personen of situaties."
"doc.digcomp_3.0_framework_components.definition_of_digital_competence.paragraph.9f4dbccb45f2","digcomp_3.0_framework_components.definition_of_digital_competence|paragraph","DigComp 3.0 continues to align with this overall definition, at the same time reflecting recent and emerging trends and priorities.","DigComp 3.0 blijft in lijn met deze algemene definitie, terwijl het tegelijkertijd recente en opkomende trends en prioriteiten weerspiegelt."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.a2132dc62ebd","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Figure 5 shows how the competences are grouped into the competence areas, while Table 2 shows, in addition, the descriptors for each competence area and competence. Annex 1 (Table A2) compares the competence areas and competences of DigComp 3.0 with the previous version.7","Figuur 5 laat zien hoe de competenties zijn gegroepeerd in de competentiegebieden, terwijl tabel 2 bovendien de descriptoren voor elk competentiegebied en elke competentie weergeeft. Bijlage 1 (tabel A2) vergelijkt de competentiegebieden en competenties van DigComp 3.0 met de vorige versie."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.5281bdf655e6","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Figure 5. DigComp 3.0 competence areas and competences.","Figuur 5. DigComp 3.0 competentiegebieden en competenties."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.paragraph.cfde8d0c9f30","digcomp_3.0_framework_components.competence_areas_and_competences|paragraph","Browsing, searching, filtering","Bladeren, zoeken, filteren"
